"iso3c","date","country","region","income_level","goal","ind_quality","ind_number","goal_count"
"GRD",2013,"Grenada","Latin America & Caribbean","Upper middle income","Tier 2",0.031,19,32
"GRD",2013,"Grenada","Latin America & Caribbean","Upper middle income","1",0,6,6
"GRD",2013,"Grenada","Latin America & Caribbean","Upper middle income","10",0,1,1
"GRD",2013,"Grenada","Latin America & Caribbean","Upper middle income","11",0,3,3
"GRD",2013,"Grenada","Latin America & Caribbean","Upper middle income","16",0.143,7,7
"GRD",2013,"Grenada","Latin America & Caribbean","Upper middle income","2",0,2,2
"GRD",2013,"Grenada","Latin America & Caribbean","Upper middle income","3",0.6,5,5
"GRD",2013,"Grenada","Latin America & Caribbean","Upper middle income","4",0.333,6,6
"GRD",2013,"Grenada","Latin America & Caribbean","Upper middle income","5",0.071,13,14
"GRD",2013,"Grenada","Latin America & Caribbean","Upper middle income","8",0,6,6
"GRD",2013,"Grenada","Latin America & Caribbean","Upper middle income","Top 5 DHS/MICS Dropped",0.156,44,45
"GRD",2013,"Grenada","Latin America & Caribbean","Upper middle income","Top 7 DHS/MICS Dropped",0.14,43,43
"GRL",2013,"Greenland","Europe & Central Asia","High income","Combined",0.04,49,50
"GRL",2013,"Greenland","Europe & Central Asia","High income","Any Data Available",0.06,49,50
"GRL",2013,"Greenland","Europe & Central Asia","High income","Tier 1",0.111,30,18
"GRL",2013,"Greenland","Europe & Central Asia","High income","Tier 2",0,19,32
"GRL",2013,"Greenland","Europe & Central Asia","High income","1",0,6,6
"GRL",2013,"Greenland","Europe & Central Asia","High income","10",0,1,1
"GRL",2013,"Greenland","Europe & Central Asia","High income","11",0,3,3
"GRL",2013,"Greenland","Europe & Central Asia","High income","16",0,7,7
"GRL",2013,"Greenland","Europe & Central Asia","High income","2",0,2,2
"GRL",2013,"Greenland","Europe & Central Asia","High income","3",0.2,5,5
"GRL",2013,"Greenland","Europe & Central Asia","High income","4",0,6,6
"GRL",2013,"Greenland","Europe & Central Asia","High income","5",0,13,14
"GRL",2013,"Greenland","Europe & Central Asia","High income","8",0.167,6,6
"GRL",2013,"Greenland","Europe & Central Asia","High income","Top 5 DHS/MICS Dropped",0.044,44,45
"GRL",2013,"Greenland","Europe & Central Asia","High income","Top 7 DHS/MICS Dropped",0.047,43,43
"GTM",2013,"Guatemala","Latin America & Caribbean","Upper middle income","Combined",0.38,49,50
"GTM",2013,"Guatemala","Latin America & Caribbean","Upper middle income","Any Data Available",0.42,49,50
"GTM",2013,"Guatemala","Latin America & Caribbean","Upper middle income","Tier 1",0.944,30,18
"GTM",2013,"Guatemala","Latin America & Caribbean","Upper middle income","Tier 2",0.062,19,32
"GTM",2013,"Guatemala","Latin America & Caribbean","Upper middle income","1",0.333,6,6
"GTM",2013,"Guatemala","Latin America & Caribbean","Upper middle income","10",0,1,1
"GTM",2013,"Guatemala","Latin America & Caribbean","Upper middle income","11",0,3,3
"GTM",2013,"Guatemala","Latin America & Caribbean","Upper middle income","16",0.286,7,7
"GTM",2013,"Guatemala","Latin America & Caribbean","Upper middle income","2",1,2,2
"GTM",2013,"Guatemala","Latin America & Caribbean","Upper middle income","3",1,5,5
"GTM",2013,"Guatemala","Latin America & Caribbean","Upper middle income","4",0.667,6,6
"GTM",2013,"Guatemala","Latin America & Caribbean","Upper middle income","5",0.143,13,14
"GTM",2013,"Guatemala","Latin America & Caribbean","Upper middle income","8",0.333,6,6
"GTM",2013,"Guatemala","Latin America & Caribbean","Upper middle income","Top 5 DHS/MICS Dropped",0.422,44,45
"GTM",2013,"Guatemala","Latin America & Caribbean","Upper middle income","Top 7 DHS/MICS Dropped",0.419,43,43
"GUM",2013,"Guam","East Asia & Pacific","High income","Combined",0.04,49,50
"GUM",2013,"Guam","East Asia & Pacific","High income","Any Data Available",0.06,49,50
"GUM",2013,"Guam","East Asia & Pacific","High income","Tier 1",0.111,30,18
"GUM",2013,"Guam","East Asia & Pacific","High income","Tier 2",0,19,32
"GUM",2013,"Guam","East Asia & Pacific","High income","1",0,6,6
"GUM",2013,"Guam","East Asia & Pacific","High income","10",0,1,1
"GUM",2013,"Guam","East Asia & Pacific","High income","11",0,3,3
"GUM",2013,"Guam","East Asia & Pacific","High income","16",0,7,7
"GUM",2013,"Guam","East Asia & Pacific","High income","2",0,2,2
"GUM",2013,"Guam","East Asia & Pacific","High income","3",0.2,5,5
"GUM",2013,"Guam","East Asia & Pacific","High income","4",0,6,6
"GUM",2013,"Guam","East Asia & Pacific","High income","5",0,13,14
"GUM",2013,"Guam","East Asia & Pacific","High income","8",0.167,6,6
"GUM",2013,"Guam","East Asia & Pacific","High income","Top 5 DHS/MICS Dropped",0.044,44,45
"GUM",2013,"Guam","East Asia & Pacific","High income","Top 7 DHS/MICS Dropped",0.047,43,43
"GUY",2013,"Guyana","Latin America & Caribbean","Upper middle income","Combined",0.24,49,50
"GUY",2013,"Guyana","Latin America & Caribbean","Upper middle income","Any Data Available",0.3,49,50
"GUY",2013,"Guyana","Latin America & Caribbean","Upper middle income","Tier 1",0.556,30,18
"GUY",2013,"Guyana","Latin America & Caribbean","Upper middle income","Tier 2",0.062,19,32
"GUY",2013,"Guyana","Latin America & Caribbean","Upper middle income","1",0.167,6,6
"GUY",2013,"Guyana","Latin America & Caribbean","Upper middle income","10",0,1,1
"GUY",2013,"Guyana","Latin America & Caribbean","Upper middle income","11",0,3,3
"GUY",2013,"Guyana","Latin America & Caribbean","Upper middle income","16",0.143,7,7
"GUY",2013,"Guyana","Latin America & Caribbean","Upper middle income","2",0.5,2,2
"GUY",2013,"Guyana","Latin America & Caribbean","Upper middle income","3",1,5,5
"GUY",2013,"Guyana","Latin America & Caribbean","Upper middle income","4",0.333,6,6
"GUY",2013,"Guyana","Latin America & Caribbean","Upper middle income","5",0.143,13,14
"GUY",2013,"Guyana","Latin America & Caribbean","Upper middle income","8",0,6,6
"GUY",2013,"Guyana","Latin America & Caribbean","Upper middle income","Top 5 DHS/MICS Dropped",0.244,44,45
"GUY",2013,"Guyana","Latin America & Caribbean","Upper middle income","Top 7 DHS/MICS Dropped",0.233,43,43
"HKG",2013,"Hong Kong SAR, China","East Asia & Pacific","High income","Combined",0.18,49,50
"HKG",2013,"Hong Kong SAR, China","East Asia & Pacific","High income","Any Data Available",0.22,49,50
"HKG",2013,"Hong Kong SAR, China","East Asia & Pacific","High income","Tier 1",0.333,30,18
"HKG",2013,"Hong Kong SAR, China","East Asia & Pacific","High income","Tier 2",0.094,19,32
"HKG",2013,"Hong Kong SAR, China","East Asia & Pacific","High income","1",0,6,6
"HKG",2013,"Hong Kong SAR, China","East Asia & Pacific","High income","10",0,1,1
"HKG",2013,"Hong Kong SAR, China","East Asia & Pacific","High income","11",0,3,3
"HKG",2013,"Hong Kong SAR, China","East Asia & Pacific","High income","16",0.286,7,7
"HKG",2013,"Hong Kong SAR, China","East Asia & Pacific","High income","2",0,2,2
"HKG",2013,"Hong Kong SAR, China","East Asia & Pacific","High income","3",0.2,5,5
"HKG",2013,"Hong Kong SAR, China","East Asia & Pacific","High income","4",0.5,6,6
"HKG",2013,"Hong Kong SAR, China","East Asia & Pacific","High income","5",0.143,13,14
"HKG",2013,"Hong Kong SAR, China","East Asia & Pacific","High income","8",0.167,6,6
"HKG",2013,"Hong Kong SAR, China","East Asia & Pacific","High income","Top 5 DHS/MICS Dropped",0.2,44,45
"HKG",2013,"Hong Kong SAR, China","East Asia & Pacific","High income","Top 7 DHS/MICS Dropped",0.209,43,43
"HND",2013,"Honduras","Latin America & Caribbean","Lower middle income","Combined",0.413,49,50
"HND",2013,"Honduras","Latin America & Caribbean","Lower middle income","Any Data Available",0.5,49,50
"HND",2013,"Honduras","Latin America & Caribbean","Lower middle income","Tier 1",0.926,30,18
"HND",2013,"Honduras","Latin America & Caribbean","Lower middle income","Tier 2",0.125,19,32
"HND",2013,"Honduras","Latin America & Caribbean","Lower middle income","1",0.333,6,6
"HND",2013,"Honduras","Latin America & Caribbean","Lower middle income","10",0,1,1
"HND",2013,"Honduras","Latin America & Caribbean","Lower middle income","11",0,3,3
"HND",2013,"Honduras","Latin America & Caribbean","Lower middle income","16",0.238,7,7
"HND",2013,"Honduras","Latin America & Caribbean","Lower middle income","2",0.5,2,2
"HND",2013,"Honduras","Latin America & Caribbean","Lower middle income","3",1,5,5
"HND",2013,"Honduras","Latin America & Caribbean","Lower middle income","4",0.5,6,6
"HND",2013,"Honduras","Latin America & Caribbean","Lower middle income","5",0.357,13,14
"HND",2013,"Honduras","Latin America & Caribbean","Lower middle income","8",0.5,6,6
"HND",2013,"Honduras","Latin America & Caribbean","Lower middle income","Top 5 DHS/MICS Dropped",0.437,44,45
"HND",2013,"Honduras","Latin America & Caribbean","Lower middle income","Top 7 DHS/MICS Dropped",0.434,43,43
"HRV",2013,"Croatia","Europe & Central Asia","High income","Combined",0.34,49,50
"HRV",2013,"Croatia","Europe & Central Asia","High income","Any Data Available",0.42,49,50
"HRV",2013,"Croatia","Europe & Central Asia","High income","Tier 1",0.722,30,18
"HRV",2013,"Croatia","Europe & Central Asia","High income","Tier 2",0.125,19,32
"HRV",2013,"Croatia","Europe & Central Asia","High income","1",0.5,6,6
"HRV",2013,"Croatia","Europe & Central Asia","High income","10",0,1,1
"HRV",2013,"Croatia","Europe & Central Asia","High income","11",0,3,3
"HRV",2013,"Croatia","Europe & Central Asia","High income","16",0.286,7,7
"HRV",2013,"Croatia","Europe & Central Asia","High income","2",0,2,2
"HRV",2013,"Croatia","Europe & Central Asia","High income","3",0.6,5,5
"HRV",2013,"Croatia","Europe & Central Asia","High income","4",0.667,6,6
"HRV",2013,"Croatia","Europe & Central Asia","High income","5",0.143,13,14
"HRV",2013,"Croatia","Europe & Central Asia","High income","8",0.5,6,6
"HRV",2013,"Croatia","Europe & Central Asia","High income","Top 5 DHS/MICS Dropped",0.378,44,45
"HRV",2013,"Croatia","Europe & Central Asia","High income","Top 7 DHS/MICS Dropped",0.395,43,43
"HTI",2013,"Haiti","Latin America & Caribbean","Lower middle income","Combined",0.3,49,50
"HTI",2013,"Haiti","Latin America & Caribbean","Lower middle income","Any Data Available",0.34,49,50
"HTI",2013,"Haiti","Latin America & Caribbean","Lower middle income","Tier 1",0.722,30,18
"HTI",2013,"Haiti","Latin America & Caribbean","Lower middle income","Tier 2",0.062,19,32
"HTI",2013,"Haiti","Latin America & Caribbean","Lower middle income","1",0.167,6,6
"HTI",2013,"Haiti","Latin America & Caribbean","Lower middle income","10",0,1,1
"HTI",2013,"Haiti","Latin America & Caribbean","Lower middle income","11",0,3,3
"HTI",2013,"Haiti","Latin America & Caribbean","Lower middle income","16",0.143,7,7
"HTI",2013,"Haiti","Latin America & Caribbean","Lower middle income","2",0.5,2,2
"HTI",2013,"Haiti","Latin America & Caribbean","Lower middle income","3",1,5,5
"HTI",2013,"Haiti","Latin America & Caribbean","Lower middle income","4",0.333,6,6
"HTI",2013,"Haiti","Latin America & Caribbean","Lower middle income","5",0.143,13,14
"HTI",2013,"Haiti","Latin America & Caribbean","Lower middle income","8",0.5,6,6
"HTI",2013,"Haiti","Latin America & Caribbean","Lower middle income","Top 5 DHS/MICS Dropped",0.311,44,45
"HTI",2013,"Haiti","Latin America & Caribbean","Lower middle income","Top 7 DHS/MICS Dropped",0.302,43,43
"HUN",2013,"Hungary","Europe & Central Asia","High income","Combined",0.373,49,50
"HUN",2013,"Hungary","Europe & Central Asia","High income","Any Data Available",0.42,49,50
"HUN",2013,"Hungary","Europe & Central Asia","High income","Tier 1",0.815,30,18
"HUN",2013,"Hungary","Europe & Central Asia","High income","Tier 2",0.125,19,32
"HUN",2013,"Hungary","Europe & Central Asia","High income","1",0.5,6,6
"HUN",2013,"Hungary","Europe & Central Asia","High income","10",0,1,1
"HUN",2013,"Hungary","Europe & Central Asia","High income","11",0,3,3
"HUN",2013,"Hungary","Europe & Central Asia","High income","16",0.238,7,7
"HUN",2013,"Hungary","Europe & Central Asia","High income","2",0,2,2
"HUN",2013,"Hungary","Europe & Central Asia","High income","3",0.6,5,5
"HUN",2013,"Hungary","Europe & Central Asia","High income","4",0.667,6,6
"HUN",2013,"Hungary","Europe & Central Asia","High income","5",0.214,13,14
"HUN",2013,"Hungary","Europe & Central Asia","High income","8",0.667,6,6
"HUN",2013,"Hungary","Europe & Central Asia","High income","Top 5 DHS/MICS Dropped",0.415,44,45
"HUN",2013,"Hungary","Europe & Central Asia","High income","Top 7 DHS/MICS Dropped",0.434,43,43
"IDN",2013,"Indonesia","East Asia & Pacific","Lower middle income","Combined",0.313,49,50
"IDN",2013,"Indonesia","East Asia & Pacific","Lower middle income","Any Data Available",0.44,49,50
"IDN",2013,"Indonesia","East Asia & Pacific","Lower middle income","Tier 1",0.815,30,18
"IDN",2013,"Indonesia","East Asia & Pacific","Lower middle income","Tier 2",0.031,19,32
"IDN",2013,"Indonesia","East Asia & Pacific","Lower middle income","1",0.167,6,6
"IDN",2013,"Indonesia","East Asia & Pacific","Lower middle income","10",0,1,1
"IDN",2013,"Indonesia","East Asia & Pacific","Lower middle income","11",0,3,3
"IDN",2013,"Indonesia","East Asia & Pacific","Lower middle income","16",0.095,7,7
"IDN",2013,"Indonesia","East Asia & Pacific","Lower middle income","2",0.5,2,2
"IDN",2013,"Indonesia","East Asia & Pacific","Lower middle income","3",1,5,5
"IDN",2013,"Indonesia","East Asia & Pacific","Lower middle income","4",0.667,6,6
"IDN",2013,"Indonesia","East Asia & Pacific","Lower middle income","5",0.143,13,14
"IDN",2013,"Indonesia","East Asia & Pacific","Lower middle income","8",0.333,6,6
"IDN",2013,"Indonesia","East Asia & Pacific","Lower middle income","Top 5 DHS/MICS Dropped",0.348,44,45
"IDN",2013,"Indonesia","East Asia & Pacific","Lower middle income","Top 7 DHS/MICS Dropped",0.341,43,43
"IMN",2013,"Isle of Man","Europe & Central Asia","High income","Combined",0.04,49,50
"IMN",2013,"Isle of Man","Europe & Central Asia","High income","Any Data Available",0.1,49,50
"IMN",2013,"Isle of Man","Europe & Central Asia","High income","Tier 1",0.111,30,18
"IMN",2013,"Isle of Man","Europe & Central Asia","High income","Tier 2",0,19,32
"IMN",2013,"Isle of Man","Europe & Central Asia","High income","1",0,6,6
"IMN",2013,"Isle of Man","Europe & Central Asia","High income","10",0,1,1
"IMN",2013,"Isle of Man","Europe & Central Asia","High income","11",0,3,3
"IMN",2013,"Isle of Man","Europe & Central Asia","High income","16",0,7,7
"IMN",2013,"Isle of Man","Europe & Central Asia","High income","2",0,2,2
"IMN",2013,"Isle of Man","Europe & Central Asia","High income","3",0,5,5
"IMN",2013,"Isle of Man","Europe & Central Asia","High income","4",0,6,6
"IMN",2013,"Isle of Man","Europe & Central Asia","High income","5",0.071,13,14
"IMN",2013,"Isle of Man","Europe & Central Asia","High income","8",0.167,6,6
"IMN",2013,"Isle of Man","Europe & Central Asia","High income","Top 5 DHS/MICS Dropped",0.044,44,45
"IMN",2013,"Isle of Man","Europe & Central Asia","High income","Top 7 DHS/MICS Dropped",0.047,43,43
"IND",2013,"India","South Asia","Lower middle income","Combined",0.32,49,50
"IND",2013,"India","South Asia","Lower middle income","Any Data Available",0.414,49,50
"IND",2013,"India","South Asia","Lower middle income","Tier 1",0.722,30,18
"IND",2013,"India","South Asia","Lower middle income","Tier 2",0.094,19,32
"IND",2013,"India","South Asia","Lower middle income","1",0.167,6,6
"IND",2013,"India","South Asia","Lower middle income","10",0,1,1
"IND",2013,"India","South Asia","Lower middle income","11",0,3,3
"IND",2013,"India","South Asia","Lower middle income","16",0.143,7,7
"IND",2013,"India","South Asia","Lower middle income","2",1,2,2
"IND",2013,"India","South Asia","Lower middle income","3",0.8,5,5
"IND",2013,"India","South Asia","Lower middle income","4",0.333,6,6
"IND",2013,"India","South Asia","Lower middle income","5",0.214,13,14
"IND",2013,"India","South Asia","Lower middle income","8",0.5,6,6
"IND",2013,"India","South Asia","Lower middle income","Top 5 DHS/MICS Dropped",0.356,44,45
"IND",2013,"India","South Asia","Lower middle income","Top 7 DHS/MICS Dropped",0.349,43,43
"IRL",2013,"Ireland","Europe & Central Asia","High income","Combined",0.4,49,50
"IRL",2013,"Ireland","Europe & Central Asia","High income","Any Data Available",0.44,49,50
"IRL",2013,"Ireland","Europe & Central Asia","High income","Tier 1",0.833,30,18
"IRL",2013,"Ireland","Europe & Central Asia","High income","Tier 2",0.156,19,32
"IRL",2013,"Ireland","Europe & Central Asia","High income","1",0.5,6,6
"IRL",2013,"Ireland","Europe & Central Asia","High income","10",0,1,1
"IRL",2013,"Ireland","Europe & Central Asia","High income","11",0,3,3
"IRL",2013,"Ireland","Europe & Central Asia","High income","16",0.286,7,7
"IRL",2013,"Ireland","Europe & Central Asia","High income","2",0,2,2
"IRL",2013,"Ireland","Europe & Central Asia","High income","3",0.6,5,5
"IRL",2013,"Ireland","Europe & Central Asia","High income","4",0.833,6,6
"IRL",2013,"Ireland","Europe & Central Asia","High income","5",0.214,13,14
"IRL",2013,"Ireland","Europe & Central Asia","High income","8",0.667,6,6
"IRL",2013,"Ireland","Europe & Central Asia","High income","Top 5 DHS/MICS Dropped",0.444,44,45
"IRL",2013,"Ireland","Europe & Central Asia","High income","Top 7 DHS/MICS Dropped",0.465,43,43
"IRN",2013,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income","Combined",0.32,49,50
"IRN",2013,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income","Any Data Available",0.38,49,50
"IRN",2013,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income","Tier 1",0.778,30,18
"IRN",2013,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income","Tier 2",0.062,19,32
"IRN",2013,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income","1",0,6,6
"IRN",2013,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income","10",0,1,1
"IRN",2013,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income","11",0,3,3
"IRN",2013,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income","16",0.143,7,7
"IRN",2013,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income","2",0.5,2,2
"IRN",2013,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income","3",1,5,5
"IRN",2013,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income","4",0.667,6,6
"IRN",2013,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income","5",0.286,13,14
"IRN",2013,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income","8",0.167,6,6
"IRN",2013,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income","Top 5 DHS/MICS Dropped",0.333,44,45
"IRN",2013,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income","Top 7 DHS/MICS Dropped",0.326,43,43
"IRQ",2013,"Iraq","Middle East & North Africa","Upper middle income","Combined",0.32,49,50
"IRQ",2013,"Iraq","Middle East & North Africa","Upper middle income","Any Data Available",0.38,49,50
