"iso3c","country","region","income","goal","ind_quality","ind_number","date"
"AGO","Angola","Sub-Saharan Africa ","Lower middle income",2,0.5,2,2010
"AGO","Angola","Sub-Saharan Africa ","Lower middle income",3,0.8,5,2010
"AGO","Angola","Sub-Saharan Africa ","Lower middle income",4,0.333,6,2010
"AGO","Angola","Sub-Saharan Africa ","Lower middle income",5,0.154,13,2010
"AGO","Angola","Sub-Saharan Africa ","Lower middle income",8,0.167,6,2010
"AGO","Angola","Sub-Saharan Africa ","Lower middle income",10,1,1,2010
"AGO","Angola","Sub-Saharan Africa ","Lower middle income",16,0.2,5,2010
"AGO","Angola","Sub-Saharan Africa ","Lower middle income",NA,0,1,2010
"ALB","Albania","Europe & Central Asia","Upper middle income",1,0.2,5,2010
"ALB","Albania","Europe & Central Asia","Upper middle income",2,0.5,2,2010
"ALB","Albania","Europe & Central Asia","Upper middle income",3,1,5,2010
"ALB","Albania","Europe & Central Asia","Upper middle income",4,0.667,6,2010
"ALB","Albania","Europe & Central Asia","Upper middle income",5,0.231,13,2010
"ALB","Albania","Europe & Central Asia","Upper middle income",8,0.333,6,2010
"ALB","Albania","Europe & Central Asia","Upper middle income",10,1,1,2010
"ALB","Albania","Europe & Central Asia","Upper middle income",16,0.4,5,2010
"ALB","Albania","Europe & Central Asia","Upper middle income",NA,0,1,2010
"AND","Andorra","Europe & Central Asia","High income",1,0,5,2010
"AND","Andorra","Europe & Central Asia","High income",2,0,2,2010
"AND","Andorra","Europe & Central Asia","High income",3,0.2,5,2010
"AND","Andorra","Europe & Central Asia","High income",4,0.333,6,2010
"AND","Andorra","Europe & Central Asia","High income",5,0.077,13,2010
"AND","Andorra","Europe & Central Asia","High income",8,0,6,2010
"AND","Andorra","Europe & Central Asia","High income",10,0,1,2010
"AND","Andorra","Europe & Central Asia","High income",16,0.2,5,2010
"AND","Andorra","Europe & Central Asia","High income",NA,0,1,2010
"ARE","United Arab Emirates","Middle East & North Africa","High income",1,0,5,2010
"ARE","United Arab Emirates","Middle East & North Africa","High income",2,0,2,2010
"ARE","United Arab Emirates","Middle East & North Africa","High income",3,0.4,5,2010
"ARE","United Arab Emirates","Middle East & North Africa","High income",4,0.5,6,2010
"ARE","United Arab Emirates","Middle East & North Africa","High income",5,0.077,13,2010
"ARE","United Arab Emirates","Middle East & North Africa","High income",8,0,6,2010
"ARE","United Arab Emirates","Middle East & North Africa","High income",10,0,1,2010
"ARE","United Arab Emirates","Middle East & North Africa","High income",16,0.333,5,2010
"ARE","United Arab Emirates","Middle East & North Africa","High income",NA,0,1,2010
"ARG","Argentina","Latin America & Caribbean ","Upper middle income",1,0.2,5,2010
"ARG","Argentina","Latin America & Caribbean ","Upper middle income",2,0.5,2,2010
"ARG","Argentina","Latin America & Caribbean ","Upper middle income",3,0.8,5,2010
"ARG","Argentina","Latin America & Caribbean ","Upper middle income",4,0.667,6,2010
"ARG","Argentina","Latin America & Caribbean ","Upper middle income",5,0.231,13,2010
"ARG","Argentina","Latin America & Caribbean ","Upper middle income",8,0.667,6,2010
"ARG","Argentina","Latin America & Caribbean ","Upper middle income",10,1,1,2010
"ARG","Argentina","Latin America & Caribbean ","Upper middle income",16,0.4,5,2010
"ARG","Argentina","Latin America & Caribbean ","Upper middle income",NA,0,1,2010
"ARM","Armenia","Europe & Central Asia","Upper middle income",1,0.4,5,2010
"ARM","Armenia","Europe & Central Asia","Upper middle income",2,1,2,2010
"ARM","Armenia","Europe & Central Asia","Upper middle income",3,1,5,2010
"ARM","Armenia","Europe & Central Asia","Upper middle income",4,0.5,6,2010
"ARM","Armenia","Europe & Central Asia","Upper middle income",5,0.231,13,2010
"ARM","Armenia","Europe & Central Asia","Upper middle income",8,0.333,6,2010
"ARM","Armenia","Europe & Central Asia","Upper middle income",10,1,1,2010
"ARM","Armenia","Europe & Central Asia","Upper middle income",16,0.378,5,2010
"ARM","Armenia","Europe & Central Asia","Upper middle income",NA,0,1,2010
"ASM","American Samoa","East Asia & Pacific","High income",1,0,5,2010
"ASM","American Samoa","East Asia & Pacific","High income",2,0,2,2010
"ASM","American Samoa","East Asia & Pacific","High income",3,0.2,5,2010
"ASM","American Samoa","East Asia & Pacific","High income",4,0,6,2010
"ASM","American Samoa","East Asia & Pacific","High income",5,0,13,2010
"ASM","American Samoa","East Asia & Pacific","High income",8,0.167,6,2010
"ASM","American Samoa","East Asia & Pacific","High income",10,0,1,2010
"ASM","American Samoa","East Asia & Pacific","High income",16,0.2,5,2010
"ASM","American Samoa","East Asia & Pacific","High income",NA,0,1,2010
"ATG","Antigua and Barbuda","Latin America & Caribbean ","High income",1,0,5,2010
"ATG","Antigua and Barbuda","Latin America & Caribbean ","High income",2,0,2,2010
"ATG","Antigua and Barbuda","Latin America & Caribbean ","High income",3,0.6,5,2010
"ATG","Antigua and Barbuda","Latin America & Caribbean ","High income",4,0.333,6,2010
"ATG","Antigua and Barbuda","Latin America & Caribbean ","High income",5,0.077,13,2010
"ATG","Antigua and Barbuda","Latin America & Caribbean ","High income",8,0,6,2010
"ATG","Antigua and Barbuda","Latin America & Caribbean ","High income",10,0,1,2010
"ATG","Antigua and Barbuda","Latin America & Caribbean ","High income",16,0.2,5,2010
"ATG","Antigua and Barbuda","Latin America & Caribbean ","High income",NA,0,1,2010
"AUS","Australia","East Asia & Pacific","High income",1,0.2,5,2010
"AUS","Australia","East Asia & Pacific","High income",2,0.5,2,2010
"AUS","Australia","East Asia & Pacific","High income",3,0.8,5,2010
"AUS","Australia","East Asia & Pacific","High income",4,0.5,6,2010
"AUS","Australia","East Asia & Pacific","High income",5,0.231,13,2010
"AUS","Australia","East Asia & Pacific","High income",8,0.5,6,2010
"AUS","Australia","East Asia & Pacific","High income",10,1,1,2010
"AUS","Australia","East Asia & Pacific","High income",16,0.533,5,2010
"AUS","Australia","East Asia & Pacific","High income",NA,0,1,2010
"AUT","Austria","Europe & Central Asia","High income",1,0.6,5,2010
"AUT","Austria","Europe & Central Asia","High income",2,0,2,2010
"AUT","Austria","Europe & Central Asia","High income",3,0.6,5,2010
"AUT","Austria","Europe & Central Asia","High income",4,0.667,6,2010
"AUT","Austria","Europe & Central Asia","High income",5,0.231,13,2010
"AUT","Austria","Europe & Central Asia","High income",8,0.667,6,2010
"AUT","Austria","Europe & Central Asia","High income",10,1,1,2010
"AUT","Austria","Europe & Central Asia","High income",16,0.356,5,2010
"AUT","Austria","Europe & Central Asia","High income",NA,0,1,2010
"AZE","Azerbaijan","Europe & Central Asia","Upper middle income",1,0.2,5,2010
"AZE","Azerbaijan","Europe & Central Asia","Upper middle income",2,0.5,2,2010
"AZE","Azerbaijan","Europe & Central Asia","Upper middle income",3,1,5,2010
"AZE","Azerbaijan","Europe & Central Asia","Upper middle income",4,0.5,6,2010
"AZE","Azerbaijan","Europe & Central Asia","Upper middle income",5,0.154,13,2010
"AZE","Azerbaijan","Europe & Central Asia","Upper middle income",8,0.333,6,2010
"AZE","Azerbaijan","Europe & Central Asia","Upper middle income",10,0,1,2010
"AZE","Azerbaijan","Europe & Central Asia","Upper middle income",16,0.533,5,2010
"AZE","Azerbaijan","Europe & Central Asia","Upper middle income",NA,0,1,2010
"BDI","Burundi","Sub-Saharan Africa ","Low income",1,0.4,5,2010
"BDI","Burundi","Sub-Saharan Africa ","Low income",2,0.5,2,2010
"BDI","Burundi","Sub-Saharan Africa ","Low income",3,1,5,2010
"BDI","Burundi","Sub-Saharan Africa ","Low income",4,0.333,6,2010
"BDI","Burundi","Sub-Saharan Africa ","Low income",5,0.154,13,2010
"BDI","Burundi","Sub-Saharan Africa ","Low income",8,0.167,6,2010
"BDI","Burundi","Sub-Saharan Africa ","Low income",10,1,1,2010
"BDI","Burundi","Sub-Saharan Africa ","Low income",16,0.2,5,2010
"BDI","Burundi","Sub-Saharan Africa ","Low income",NA,0,1,2010
"BEL","Belgium","Europe & Central Asia","High income",1,0.4,5,2010
"BEL","Belgium","Europe & Central Asia","High income",2,0.5,2,2010
"BEL","Belgium","Europe & Central Asia","High income",3,0.6,5,2010
"BEL","Belgium","Europe & Central Asia","High income",4,0.667,6,2010
"BEL","Belgium","Europe & Central Asia","High income",5,0.154,13,2010
"BEL","Belgium","Europe & Central Asia","High income",8,0.667,6,2010
"BEL","Belgium","Europe & Central Asia","High income",10,1,1,2010
"BEL","Belgium","Europe & Central Asia","High income",16,0.533,5,2010
"BEL","Belgium","Europe & Central Asia","High income",NA,0,1,2010
"BEN","Benin","Sub-Saharan Africa ","Lower middle income",1,0.2,5,2010
"BEN","Benin","Sub-Saharan Africa ","Lower middle income",2,0.5,2,2010
"BEN","Benin","Sub-Saharan Africa ","Lower middle income",3,1,5,2010
"BEN","Benin","Sub-Saharan Africa ","Lower middle income",4,0.167,6,2010
"BEN","Benin","Sub-Saharan Africa ","Lower middle income",5,0.154,13,2010
"BEN","Benin","Sub-Saharan Africa ","Lower middle income",8,0.167,6,2010
"BEN","Benin","Sub-Saharan Africa ","Lower middle income",10,0,1,2010
"BEN","Benin","Sub-Saharan Africa ","Lower middle income",16,0,5,2010
"BEN","Benin","Sub-Saharan Africa ","Lower middle income",NA,0,1,2010
"BFA","Burkina Faso","Sub-Saharan Africa ","Low income",1,0.2,5,2010
"BFA","Burkina Faso","Sub-Saharan Africa ","Low income",2,0.5,2,2010
"BFA","Burkina Faso","Sub-Saharan Africa ","Low income",3,1,5,2010
"BFA","Burkina Faso","Sub-Saharan Africa ","Low income",4,0.333,6,2010
"BFA","Burkina Faso","Sub-Saharan Africa ","Low income",5,0.154,13,2010
"BFA","Burkina Faso","Sub-Saharan Africa ","Low income",8,0.167,6,2010
"BFA","Burkina Faso","Sub-Saharan Africa ","Low income",10,1,1,2010
"BFA","Burkina Faso","Sub-Saharan Africa ","Low income",16,0.171,5,2010
"BFA","Burkina Faso","Sub-Saharan Africa ","Low income",NA,0,1,2010
"BGD","Bangladesh","South Asia","Lower middle income",1,0.2,5,2010
"BGD","Bangladesh","South Asia","Lower middle income",2,1,2,2010
"BGD","Bangladesh","South Asia","Lower middle income",3,1,5,2010
"BGD","Bangladesh","South Asia","Lower middle income",4,0.5,6,2010
"BGD","Bangladesh","South Asia","Lower middle income",5,0.154,13,2010
"BGD","Bangladesh","South Asia","Lower middle income",8,0.333,6,2010
"BGD","Bangladesh","South Asia","Lower middle income",10,1,1,2010
"BGD","Bangladesh","South Asia","Lower middle income",16,0.4,5,2010
"BGD","Bangladesh","South Asia","Lower middle income",NA,0,1,2010
"BGR","Bulgaria","Europe & Central Asia","Upper middle income",1,0.4,5,2010
"BGR","Bulgaria","Europe & Central Asia","Upper middle income",2,0.5,2,2010
"BGR","Bulgaria","Europe & Central Asia","Upper middle income",3,0.8,5,2010
"BGR","Bulgaria","Europe & Central Asia","Upper middle income",4,0.667,6,2010
"BGR","Bulgaria","Europe & Central Asia","Upper middle income",5,0.231,13,2010
"BGR","Bulgaria","Europe & Central Asia","Upper middle income",8,0.667,6,2010
"BGR","Bulgaria","Europe & Central Asia","Upper middle income",10,1,1,2010
"BGR","Bulgaria","Europe & Central Asia","Upper middle income",16,0.378,5,2010
"BGR","Bulgaria","Europe & Central Asia","Upper middle income",NA,0,1,2010
"BHR","Bahrain","Middle East & North Africa","High income",1,0,5,2010
"BHR","Bahrain","Middle East & North Africa","High income",2,0.5,2,2010
"BHR","Bahrain","Middle East & North Africa","High income",3,0.6,5,2010
"BHR","Bahrain","Middle East & North Africa","High income",4,0.5,6,2010
"BHR","Bahrain","Middle East & North Africa","High income",5,0.077,13,2010
"BHR","Bahrain","Middle East & North Africa","High income",8,0.333,6,2010
"BHR","Bahrain","Middle East & North Africa","High income",10,0,1,2010
"BHR","Bahrain","Middle East & North Africa","High income",16,0.333,5,2010
"BHR","Bahrain","Middle East & North Africa","High income",NA,0,1,2010
"BHS","Bahamas, The","Latin America & Caribbean ","High income",1,0,5,2010
"BHS","Bahamas, The","Latin America & Caribbean ","High income",2,0,2,2010
"BHS","Bahamas, The","Latin America & Caribbean ","High income",3,0.8,5,2010
"BHS","Bahamas, The","Latin America & Caribbean ","High income",4,0.167,6,2010
"BHS","Bahamas, The","Latin America & Caribbean ","High income",5,0.077,13,2010
"BHS","Bahamas, The","Latin America & Caribbean ","High income",8,0.167,6,2010
"BHS","Bahamas, The","Latin America & Caribbean ","High income",10,0,1,2010
"BHS","Bahamas, The","Latin America & Caribbean ","High income",16,0.2,5,2010
"BHS","Bahamas, The","Latin America & Caribbean ","High income",NA,0,1,2010
"BIH","Bosnia and Herzegovina","Europe & Central Asia","Upper middle income",1,0.4,5,2010
"BIH","Bosnia and Herzegovina","Europe & Central Asia","Upper middle income",2,0,2,2010
"BIH","Bosnia and Herzegovina","Europe & Central Asia","Upper middle income",3,0.6,5,2010
"BIH","Bosnia and Herzegovina","Europe & Central Asia","Upper middle income",4,0.5,6,2010
"BIH","Bosnia and Herzegovina","Europe & Central Asia","Upper middle income",5,0.154,13,2010
"BIH","Bosnia and Herzegovina","Europe & Central Asia","Upper middle income",8,0.5,6,2010
"BIH","Bosnia and Herzegovina","Europe & Central Asia","Upper middle income",10,1,1,2010
"BIH","Bosnia and Herzegovina","Europe & Central Asia","Upper middle income",16,0.4,5,2010
"BIH","Bosnia and Herzegovina","Europe & Central Asia","Upper middle income",NA,0,1,2010
"BLR","Belarus","Europe & Central Asia","Upper middle income",1,0.4,5,2010
"BLR","Belarus","Europe & Central Asia","Upper middle income",2,0,2,2010
"BLR","Belarus","Europe & Central Asia","Upper middle income",3,0.8,5,2010
"BLR","Belarus","Europe & Central Asia","Upper middle income",4,0.333,6,2010
"BLR","Belarus","Europe & Central Asia","Upper middle income",5,0.077,13,2010
"BLR","Belarus","Europe & Central Asia","Upper middle income",8,0.333,6,2010
"BLR","Belarus","Europe & Central Asia","Upper middle income",10,1,1,2010
"BLR","Belarus","Europe & Central Asia","Upper middle income",16,0.4,5,2010
"BLR","Belarus","Europe & Central Asia","Upper middle income",NA,0,1,2010
"BLZ","Belize","Latin America & Caribbean ","Upper middle income",1,0,5,2010
"BLZ","Belize","Latin America & Caribbean ","Upper middle income",2,0.5,2,2010
"BLZ","Belize","Latin America & Caribbean ","Upper middle income",3,0.8,5,2010
"BLZ","Belize","Latin America & Caribbean ","Upper middle income",4,0.333,6,2010
"BLZ","Belize","Latin America & Caribbean ","Upper middle income",5,0.077,13,2010
"BLZ","Belize","Latin America & Caribbean ","Upper middle income",8,0.167,6,2010
"BLZ","Belize","Latin America & Caribbean ","Upper middle income",10,0,1,2010
"BLZ","Belize","Latin America & Caribbean ","Upper middle income",16,0.2,5,2010
"BLZ","Belize","Latin America & Caribbean ","Upper middle income",NA,0,1,2010
"BMU","Bermuda","North America","High income",1,0,5,2010
"BMU","Bermuda","North America","High income",2,0,2,2010
"BMU","Bermuda","North America","High income",3,0.4,5,2010
"BMU","Bermuda","North America","High income",4,0.167,6,2010
"BMU","Bermuda","North America","High income",5,0,13,2010
"BMU","Bermuda","North America","High income",8,0.167,6,2010
"BMU","Bermuda","North America","High income",10,0,1,2010
"BMU","Bermuda","North America","High income",16,0.2,5,2010
"BMU","Bermuda","North America","High income",NA,0,1,2010
"BOL","Bolivia","Latin America & Caribbean ","Lower middle income",1,0.4,5,2010
"BOL","Bolivia","Latin America & Caribbean ","Lower middle income",2,1,2,2010
"BOL","Bolivia","Latin America & Caribbean ","Lower middle income",3,1,5,2010
"BOL","Bolivia","Latin America & Caribbean ","Lower middle income",4,0.333,6,2010
"BOL","Bolivia","Latin America & Caribbean ","Lower middle income",5,0.154,13,2010
"BOL","Bolivia","Latin America & Caribbean ","Lower middle income",8,0.333,6,2010
"BOL","Bolivia","Latin America & Caribbean ","Lower middle income",10,1,1,2010
"BOL","Bolivia","Latin America & Caribbean ","Lower middle income",16,0.4,5,2010
"BOL","Bolivia","Latin America & Caribbean ","Lower middle income",NA,0,1,2010
"BRA","Brazil","Latin America & Caribbean ","Upper middle income",1,0.2,5,2010
"BRA","Brazil","Latin America & Caribbean ","Upper middle income",2,0.5,2,2010
"BRA","Brazil","Latin America & Caribbean ","Upper middle income",3,1,5,2010
"BRA","Brazil","Latin America & Caribbean ","Upper middle income",4,0.333,6,2010
"BRA","Brazil","Latin America & Caribbean ","Upper middle income",5,0.308,13,2010
"BRA","Brazil","Latin America & Caribbean ","Upper middle income",8,0.333,6,2010
"BRA","Brazil","Latin America & Caribbean ","Upper middle income",10,1,1,2010
"BRA","Brazil","Latin America & Caribbean ","Upper middle income",16,0.2,5,2010
"BRA","Brazil","Latin America & Caribbean ","Upper middle income",NA,0,1,2010
"BRB","Barbados","Latin America & Caribbean ","High income",1,0,5,2010
"BRB","Barbados","Latin America & Caribbean ","High income",2,0,2,2010
"BRB","Barbados","Latin America & Caribbean ","High income",3,0.8,5,2010
"BRB","Barbados","Latin America & Caribbean ","High income",4,0.333,6,2010
"BRB","Barbados","Latin America & Caribbean ","High income",5,0.077,13,2010
"BRB","Barbados","Latin America & Caribbean ","High income",8,0.167,6,2010
"BRB","Barbados","Latin America & Caribbean ","High income",10,0,1,2010
"BRB","Barbados","Latin America & Caribbean ","High income",16,0.4,5,2010
"BRB","Barbados","Latin America & Caribbean ","High income",NA,0,1,2010
"BRN","Brunei Darussalam","East Asia & Pacific","High income",1,0,5,2010
"BRN","Brunei Darussalam","East Asia & Pacific","High income",2,0.5,2,2010
"BRN","Brunei Darussalam","East Asia & Pacific","High income",3,0.6,5,2010
"BRN","Brunei Darussalam","East Asia & Pacific","High income",4,0.333,6,2010
"BRN","Brunei Darussalam","East Asia & Pacific","High income",5,0,13,2010
"BRN","Brunei Darussalam","East Asia & Pacific","High income",8,0,6,2010
"BRN","Brunei Darussalam","East Asia & Pacific","High income",10,0,1,2010
"BRN","Brunei Darussalam","East Asia & Pacific","High income",16,0.2,5,2010
